gene_id,gene_name,n_alu_plus,n_alu_minus,te_median_alu_plus,te_median_alu_minus,diff
ENSG00000165792,METTL17,1,10,2.09741,2.37445,-0.277034
ENSG00000165806,CASP7,2,9,1.37703,1.71601,-0.338982
ENSG00000165813,CCDC186,2,1,3.0675,2.22364,0.843854
ENSG00000165819,METTL3,1,5,3.59996,2.41084,1.18912
ENSG00000165898,ISCA2,1,2,4.74679,1.07431,3.67248
ENSG00000165914,TTC7B,1,8,2.46283,0.330726,2.1321
ENSG00000165934,CPSF2,1,3,5.57377,1.48645,4.08732
ENSG00000165959,CLMN,1,4,1.41968,1.19138,0.228302
ENSG00000165983,PTER,1,3,4.07131,4.12557,-0.054256
ENSG00000165996,HACD1,2,2,2.35542,1.69741,0.658002
ENSG00000166004,CEP295,1,4,1.03286,1.12956,-0.096701
ENSG00000166012,TAF1D,1,9,2.34805,2.4663,-0.118253
ENSG00000166024,R3HCC1L,2,4,1.48423,1.46852,0.0157115
ENSG00000166068,SPRED1,1,1,0.704833,0.551789,0.153044
ENSG00000166130,IKBIP,1,2,3.81373,3.28514,0.528592
ENSG00000166133,RPUSD2,1,2,1.14632,0.754925,0.391396
ENSG00000166135,HIF1AN,1,2,1.98026,1.40189,0.578378
ENSG00000166170,BAG5,2,1,1.01956,1.26623,-0.246677
ENSG00000166173,LARP6,1,3,1.08128,0.558001,0.523279
ENSG00000166192,SENP8,1,4,3.96135,3.0815,0.87985
ENSG00000166200,COPS2,2,4,4.51692,2.64575,1.87117
ENSG00000166224,SGPL1,1,10,0.225153,1.38398,-1.15883
ENSG00000166225,FRS2,2,9,0.973256,0.721049,0.252207
ENSG00000166233,ARIH1,2,3,3.50806,1.11506,2.393
ENSG00000166263,STXBP4,3,2,4.51787,2.82288,1.69499
ENSG00000166347,CYB5A,1,3,9.09886,2.92678,6.17208
ENSG00000166398,GARRE1,1,2,0.495353,0.553665,-0.0583115
ENSG00000166411,IDH3A,2,16,4.78825,2.74238,2.04587
ENSG00000166441,RPL27A,2,7,2.39849,1.36111,1.03739
ENSG00000166451,CENPN,2,6,1.70773,1.09867,0.609053
ENSG00000166452,AKIP1,5,5,1.68615,1.0859,0.600252
ENSG00000166454,ATMIN,3,1,0.225107,0.241246,-0.016139
ENSG00000166471,TMEM41B,2,4,2.14721,3.16659,-1.01938
ENSG00000166503,HDGFL3,2,2,5.9283,0.619487,5.30882
ENSG00000166526,ZNF3,1,8,0.909614,0.991719,-0.082105
ENSG00000166529,ZSCAN21,1,2,0.885476,1.26379,-0.378317
ENSG00000166557,TMED3,1,3,7.22029,1.66274,5.55755
ENSG00000166562,SEC11C,1,3,5.56612,3.13822,2.4279
ENSG00000166575,TMEM135,2,3,3.35193,2.3638,0.988128
ENSG00000166598,HSP90B1,1,17,5.48194,6.1145,-0.632567
ENSG00000166685,COG1,1,5,0.842552,0.986182,-0.14363
ENSG00000166734,GOLM2,4,4,0.424488,0.354167,0.0703215
ENSG00000166750,SLFN5,1,2,3.53429,1.43163,2.10266
ENSG00000166797,CIAO2A,1,4,0.822565,1.21198,-0.389411
ENSG00000166821,PEX11A,1,3,1.85603,1.75927,0.096762
ENSG00000166822,TMEM170A,6,1,0.661217,0.910209,-0.248992
ENSG00000166847,DCTN5,3,4,3.45523,1.31381,2.14142
ENSG00000166848,TERF2IP,2,2,6.0666,1.3061,4.7605
ENSG00000166855,CLPX,1,2,4.75268,2.35334,2.39934
ENSG00000166900,STX3,1,5,1.27778,0.821172,0.456612
ENSG00000166902,MRPL16,1,1,1.87424,2.52042,-0.646175
ENSG00000166913,YWHAB,2,4,2.72009,2.79486,-0.0747715
ENSG00000166938,DIS3L,3,5,1.20061,1.50601,-0.305395
ENSG00000166946,CCNDBP1,1,7,14.135,1.81141,12.3236
ENSG00000166965,RCCD1,1,3,1.22414,1.06055,0.163597
ENSG00000166986,MARS1,1,16,3.31956,1.46569,1.85387
ENSG00000166987,MBD6,1,10,0.375268,0.254014,0.121254
ENSG00000167004,PDIA3,1,20,2.03959,1.61488,0.424713
ENSG00000167088,SNRPD1,1,2,6.57665,2.12184,4.4548
ENSG00000167123,CERCAM,1,5,0.63851,0.519025,0.119485
ENSG00000167182,SP2,1,4,0.920343,0.83726,0.083083
ENSG00000167186,COQ7,2,6,1.37767,1.40718,-0.0295075
ENSG00000167196,FBXO22,1,7,5.30335,1.09086,4.21249
ENSG00000167283,ATP5MG,3,4,16.2549,6.64286,9.61207
ENSG00000167315,ACAA2,1,5,1.67947,1.18566,0.493812
ENSG00000167325,RRM1,1,5,4.71631,8.01301,-3.2967
ENSG00000167333,TRIM68,2,2,1.53374,2.37501,-0.841272
ENSG00000167384,ZNF180,2,5,1.67606,1.88505,-0.208994
ENSG00000167447,SMG8,1,4,1.41746,1.35982,0.057635
ENSG00000167461,RAB8A,1,1,6.07722,3.86926,2.20795
ENSG00000167487,KLHL26,2,2,0.786242,0.605722,0.18052
ENSG00000167491,GATAD2A,1,10,0.492822,0.339884,0.152938
ENSG00000167508,MVD,2,3,1.46118,2.35573,-0.894552
ENSG00000167513,CDT1,1,1,1.00443,0.548925,0.455502
ENSG00000167523,SPATA33,1,7,1.52705,1.29268,0.234371
ENSG00000167526,RPL13,5,3,1.4762,0.527984,0.948218
ENSG00000167528,ZNF641,2,4,0.598363,0.641787,-0.0434245
ENSG00000167553,TUBA1C,2,2,3.1076,2.36568,0.741917
ENSG00000167595,PROSER3,2,1,0.61917,0.727729,-0.108559
ENSG00000167625,ZNF526,1,1,0.536642,0.392404,0.144238
ENSG00000167637,ZNF283,2,3,0.663272,0.822579,-0.159307
ENSG00000167645,YIF1B,2,9,1.55215,1.34301,0.209134
ENSG00000167674,HDGFL2,1,9,1.519,1.23339,0.285614
ENSG00000167693,NXN,2,2,0.929345,1.15056,-0.221217
ENSG00000167699,GLOD4,2,11,2.60857,1.472,1.13657
ENSG00000167721,TSR1,1,3,2.01502,1.05703,0.957986
ENSG00000167740,CYB5D2,3,1,1.01974,0.8315,0.188237
ENSG00000167775,CD320,1,3,0.246448,1.45062,-1.20417
ENSG00000167778,SPRYD3,1,3,0.70183,0.575831,0.125999
ENSG00000167842,MIS12,4,1,1.75181,1.22848,0.523332
ENSG00000167900,TK1,1,4,1.53894,1.38593,0.153015
ENSG00000167925,GHDC,1,1,0.83741,0.843249,-0.005839
ENSG00000167986,DDB1,1,15,1.96607,2.90453,-0.938463
ENSG00000168003,SLC3A2,10,16,1.8881,2.03368,-0.145575
ENSG00000168028,RPSA,1,10,0.618134,0.210922,0.407212
ENSG00000168036,CTNNB1,2,43,4.15057,2.98985,1.16072
ENSG00000168061,SAC3D1,1,3,0.364378,0.767731,-0.403353
ENSG00000168092,PAFAH1B2,2,3,6.17703,2.51428,3.66275
ENSG00000168116,KIAA1586,1,1,2.19959,2.17732,0.022279
ENSG00000168137,SETD5,3,19,1.04003,1.14566,-0.105624
ENSG00000168152,THAP9,1,5,1.84812,1.20547,0.642644
ENSG00000168172,HOOK3,1,3,3.19874,2.67552,0.523211
ENSG00000168214,RBPJ,10,29,1.90357,1.73259,0.170978
ENSG00000168228,ZCCHC4,2,1,2.07892,1.80017,0.278749
ENSG00000168234,TTC39C,2,4,1.52492,1.43755,0.0873745
ENSG00000168243,GNG4,4,1,0.821203,0.567458,0.253745
ENSG00000168256,NKIRAS2,6,6,0.872009,0.877905,-0.005896
ENSG00000168259,DNAJC7,1,31,2.66946,2.80233,-0.132876
ENSG00000168288,MMADHC,1,2,1.78558,2.12818,-0.342609
ENSG00000168301,KCTD6,2,3,1.72575,1.54484,0.180908
ENSG00000168385,SEPTIN2,1,24,0.78767,3.67748,-2.88982
ENSG00000168393,DTYMK,2,3,0.980846,1.56174,-0.580896
ENSG00000168395,ING5,3,1,1.29805,1.58014,-0.282098
ENSG00000168434,COG7,1,2,2.86172,2.29718,0.564547
ENSG00000168438,CDC40,2,1,3.49135,2.91316,0.578187
ENSG00000168495,POLR3D,2,2,2.32169,1.57312,0.748573
ENSG00000168566,SNRNP48,1,1,1.86997,1.56274,0.307231
ENSG00000168569,TMEM223,1,2,1.16399,1.02167,0.142322
ENSG00000168575,SLC20A2,1,6,0.959333,0.524967,0.434366
ENSG00000168591,TMUB2,1,14,1.2302,1.10049,0.129717
ENSG00000168724,DNAJC21,5,3,3.38499,2.52368,0.861308
ENSG00000168734,PKIG,1,6,0.676791,1.09448,-0.417689
ENSG00000168763,CNNM3,1,1,0.58163,0.618728,-0.037098
ENSG00000168803,MAPDA,6,1,1.3042,1.09389,0.210315
ENSG00000168806,LCMT2,1,1,3.62354,1.4827,2.14084
ENSG00000168807,SNTB2,1,4,1.11205,0.616894,0.495152
ENSG00000168827,GFM1,1,5,6.05799,2.79796,3.26003
ENSG00000168872,DDX19A,4,4,1.75847,1.62449,0.133974
ENSG00000168887,C2orf68,2,2,1.12099,0.178503,0.942484
ENSG00000168904,LRRC28,1,10,1.36617,1.23387,0.132307
ENSG00000169032,MAP2K1,3,10,3.13163,1.59424,1.53739
ENSG00000169084,DHRSX,1,3,1.55032,0.981449,0.568873
ENSG00000169126,ODAD2,1,5,1.2085,1.58731,-0.378805
ENSG00000169136,ATF5,2,3,0.200512,1.36388,-1.16337
ENSG00000169139,UBE2V2,2,3,6.51774,8.31289,-1.79515
ENSG00000169155,ZBTB43,3,1,0.88344,0.682914,0.200526
ENSG00000169241,SLC50A1,7,3,1.70804,1.67597,0.032076
ENSG00000169251,NMD3,1,7,5.12119,4.51295,0.60824
ENSG00000169359,SLC33A1,1,8,1.35742,1.27525,0.0821695
ENSG00000169371,SNUPN,2,8,2.08839,1.72511,0.363284
ENSG00000169375,SIN3A,6,5,0.94813,0.885338,0.0627915
ENSG00000169398,PTK2,1,10,0.780762,0.793289,-0.0125265
ENSG00000169410,PTPN9,1,1,1.30928,0.417661,0.891615
ENSG00000169490,TM2D2,2,3,3.82931,3.19829,0.631018
ENSG00000169567,HINT1,7,5,10.2606,3.89088,6.36969
ENSG00000169570,DTWD2,2,2,1.68831,2.03307,-0.344761
ENSG00000169598,DFFB,9,1,1.03561,3.83464,-2.79903
ENSG00000169599,NFU1,1,7,2.7914,2.3379,0.453506
ENSG00000169607,CKAP2L,1,1,5.55571,4.83451,0.721202
ENSG00000169609,C15orf40,5,4,1.39376,0.581746,0.812015
ENSG00000169641,LUZP1,1,3,2.13133,1.0476,1.08373
ENSG00000169660,HEXD,2,3,1.1148,1.05859,0.056214
ENSG00000169684,CHRNA5,1,3,4.57522,2.0832,2.49202
ENSG00000169696,ASPSCR1,2,10,4.56858,0.843029,3.72555
ENSG00000169714,CNBP,1,7,4.70908,3.02378,1.6853
ENSG00000169756,LIMS1,3,10,0.351907,1.13615,-0.784246
ENSG00000169758,TMEM266,1,1,0.5382,0.659608,-0.121408
ENSG00000169764,UGP2,5,14,2.15157,4.03218,-1.88061
ENSG00000169871,TRIM56,2,1,0.687115,0.516484,0.170631
ENSG00000169902,TPST1,1,3,0.877597,0.889879,-0.012282
ENSG00000169905,TOR1AIP2,3,1,1.54075,1.7475,-0.20675
ENSG00000170085,SIMC1,1,4,0.83469,0.919978,-0.0852875
ENSG00000170088,TMEM192,2,1,2.50396,1.26317,1.24079
ENSG00000170100,ZNF778,2,3,0.743178,0.66259,0.080588
ENSG00000170113,NIPA1,1,4,1.22025,1.10834,0.111917
ENSG00000170144,HNRNPA3,12,1,0.312497,0.233126,0.079371
ENSG00000170185,USP38,1,5,1.18778,1.57139,-0.383601
ENSG00000170234,PWWP2A,1,4,1.04628,1.0494,-0.003116
ENSG00000170248,PDCD6IP,1,6,1.897,2.5326,-0.635595
ENSG00000170260,ZNF212,1,4,0.341263,0.530447,-0.189184
ENSG00000170322,NFRKB,4,7,1.08273,0.652563,0.430171
ENSG00000170348,TMED10,1,1,3.40729,3.30491,0.10238
ENSG00000170445,HARS1,4,15,2.39266,3.6539,-1.26124
ENSG00000170456,DENND5B,3,2,0.782687,0.625773,0.156914
ENSG00000170464,DNAJC18,1,7,1.6357,2.4062,-0.770498
ENSG00000170500,LONRF2,1,1,1.16884,1.35316,-0.184317
ENSG00000170522,ELOVL6,2,3,3.13492,3.14517,-0.010255
ENSG00000170545,SMAGP,2,5,2.22143,2.71553,-0.494097
ENSG00000170558,CDH2,1,7,1.98257,1.81586,0.166713
ENSG00000170584,NUDCD2,1,1,13.5877,1.45587,12.1318
ENSG00000170677,SOCS6,1,2,0.625893,0.715281,-0.0893885
ENSG00000170734,POLH,2,1,1.3831,0.415956,0.967143
ENSG00000170776,AKAP13,2,12,2.69996,0.749561,1.9504
ENSG00000170836,PPM1D,7,3,1.66189,2.08617,-0.42428
ENSG00000170889,RPS9,1,9,12.8508,1.02472,11.8261
ENSG00000170892,TSEN34,6,2,2.36229,1.49566,0.866629
ENSG00000170906,NDUFA3,6,5,2.94411,3.21502,-0.270913
ENSG00000170915,PAQR8,2,1,1.47173,1.75703,-0.285294
ENSG00000170946,DNAJC24,2,3,3.50796,2.76151,0.746456
ENSG00000171016,PYGO1,2,1,1.61973,0.845848,0.77388
ENSG00000171109,MFN1,1,5,1.67767,1.27779,0.399879
ENSG00000171148,TADA3,1,3,0.961144,0.692037,0.269107
ENSG00000171160,MORN4,2,1,1.18665,1.89671,-0.71006
ENSG00000171206,TRIM8,1,6,0.39201,0.385281,0.0067295
ENSG00000171208,NETO2,1,4,0.631501,0.180595,0.450906
ENSG00000171241,SHCBP1,1,1,4.502,1.91754,2.58446
ENSG00000171262,FAM98B,1,2,8.46927,2.76063,5.70864
ENSG00000171295,ZNF440,3,2,1.09021,0.966171,0.124038
ENSG00000171320,ESCO2,1,5,2.92998,4.37174,-1.44176
ENSG00000171365,CLCN5,2,2,0.696975,1.84527,-1.1483
ENSG00000171444,MCC,2,3,0.630848,0.789432,-0.158585
ENSG00000171453,POLR1C,6,6,1.64763,1.66382,-0.016196
ENSG00000171456,ASXL1,6,9,0.826582,0.789962,0.0366195
ENSG00000171466,ZNF562,2,6,2.47137,1.4546,1.01677
ENSG00000171469,ZNF561,6,3,1.24643,1.2049,0.041529
ENSG00000171475,WIPF2,4,3,1.17539,1.65897,-0.483577
ENSG00000171490,RSL1D1,2,8,4.56618,2.5287,2.03748
ENSG00000171497,PPID,1,1,4.40499,1.91989,2.4851
ENSG00000171530,TBCA,3,5,7.32891,3.5058,3.82311
ENSG00000171603,CLSTN1,1,3,0.842191,0.858059,-0.015868
ENSG00000171604,CXXC5,1,3,0.914097,0.684587,0.22951
ENSG00000171681,ATF7IP,7,13,1.49503,1.69531,-0.200274
ENSG00000171723,GPHN,1,10,2.08812,2.57375,-0.48563
ENSG00000171792,RHNO1,5,2,1.1928,1.38889,-0.196096
ENSG00000171793,CTPS1,1,15,3.10137,2.5782,0.523174
ENSG00000171824,EXOSC10,1,2,1.17023,1.9587,-0.788468
ENSG00000171827,ZNF570,1,2,1.18857,1.44063,-0.252064
ENSG00000171848,RRM2,5,1,3.18992,0.969581,2.22034
ENSG00000171960,PPIH,8,10,3.33129,1.91099,1.4203
ENSG00000171984,SHLD1,2,2,1.09474,1.67939,-0.58465
ENSG00000172009,THOP1,2,3,1.65119,0.646819,1.00437
ENSG00000172053,QARS1,3,24,1.99695,1.56207,0.434876
ENSG00000172081,MOB3A,1,7,0.568882,1.62591,-1.05703
ENSG00000172113,NME6,10,8,1.67597,1.57726,0.098716
ENSG00000172115,CYCS,1,3,2.11589,0.907997,1.2079
ENSG00000172164,SNTB1,1,2,0.996189,1.45671,-0.460523
ENSG00000172175,MALT1,1,4,3.22251,2.38001,0.8425
ENSG00000172262,ZNF131,2,12,3.1868,1.05998,2.12682
ENSG00000172273,HINFP,2,2,1.55353,1.56583,-0.0123035
ENSG00000172590,MRPL52,4,6,8.65927,5.26691,3.39236
ENSG00000172667,ZMAT3,2,2,0.74151,1.1699,-0.428389
ENSG00000172687,ZNF738,3,1,1.70082,1.73333,-0.032507
ENSG00000172716,SLFN11,9,2,1.22503,1.11595,0.109082
ENSG00000172766,NAA16,1,2,3.83717,2.82004,1.01713
ENSG00000172775,PSME3IP1,2,16,1.04164,0.682476,0.359169
ENSG00000172795,DCP2,3,2,1.65519,2.70592,-1.05073
ENSG00000172809,RPL38,1,5,11.4194,4.32153,7.09783
ENSG00000172840,PDP2,2,4,1.12142,0.963872,0.157545
ENSG00000172845,SP3,3,3,2.0603,1.18008,0.880221
ENSG00000172890,NADSYN1,3,6,2.15796,2.16134,-0.0033795
ENSG00000172893,DHCR7,1,16,1.96728,1.70238,0.264898
ENSG00000172943,PHF8,1,14,1.16199,1.01566,0.146333
ENSG00000172954,LCLAT1,1,10,5.2279,1.96784,3.26005
ENSG00000172986,GXYLT2,1,2,0.167345,0.244549,-0.0772035
ENSG00000172992,DCAKD,10,22,1.93881,1.05322,0.885595
ENSG00000173011,TADA2B,1,4,0.395062,0.395422,-0.00036
ENSG00000173041,ZNF680,1,1,2.59786,1.40869,1.18917
ENSG00000173085,COQ2,2,3,1.12565,1.07748,0.0481705
ENSG00000173166,RAPH1,1,11,0.646172,0.88981,-0.243638
ENSG00000173221,GLRX,1,4,2.79233,2.91473,-0.122396
ENSG00000173258,ZNF483,3,1,2.10936,1.84519,0.26417
ENSG00000173273,TNKS,1,4,1.40707,1.06606,0.341013
ENSG00000173402,DAG1,3,11,0.864248,0.891588,-0.02734
ENSG00000173409,ARV1,1,4,1.9247,2.02903,-0.104332
ENSG00000173436,MICOS10,2,1,14.9966,3.67831,11.3183
ENSG00000173480,ZNF417,1,1,0.183826,0.202402,-0.018576
ENSG00000173517,PEAK1,3,3,0.543917,0.713103,-0.169186
ENSG00000173540,GMPPB,3,4,1.94453,1.77658,0.167949
ENSG00000173542,MOB1B,1,2,2.60706,5.47548,-2.86842
ENSG00000173575,CHD2,1,18,1.40933,1.34119,0.068133
ENSG00000173588,CEP83,1,5,2.16075,3.00106,-0.840304
ENSG00000173611,SCAI,1,2,1.03833,1.2887,-0.250372
ENSG00000173614,NMNAT1,3,1,2.13695,1.87909,0.257854
ENSG00000173692,PSMD1,4,18,3.44597,3.20695,0.239011
ENSG00000173705,SUSD5,1,1,1.14971,0.998282,0.151427
ENSG00000173744,AGFG1,1,6,1.06403,0.912448,0.151581
ENSG00000173757,STAT5B,2,15,1.01667,1.49014,-0.473474
ENSG00000173786,CNP,2,5,1.88481,1.62093,0.263875
ENSG00000173812,EIF1,1,2,7.22233,5.70139,1.52094
ENSG00000173821,RNF213,2,1,0.620898,0.534563,0.086335
ENSG00000173852,DPY19L1,1,7,1.02971,0.980512,0.049193
ENSG00000173875,ZNF791,4,1,1.67401,2.56819,-0.894174
ENSG00000173889,PHC3,1,8,0.478556,0.564694,-0.086138
ENSG00000173928,SWSAP1,1,1,2.81096,1.90558,0.905383
ENSG00000173933,RBM4,3,8,0.447146,0.659953,-0.212807
ENSG00000173950,XXYLT1,2,4,0.511421,0.733641,-0.22222
ENSG00000173960,UBXN2A,1,1,1.91166,1.96309,-0.051426
ENSG00000173992,CCS,1,3,0.929048,3.18081,-2.25176
ENSG00000174013,FBXO45,1,1,1.22286,0.973366,0.249491
ENSG00000174021,GNG5,1,2,25.4386,8.56618,16.8724
ENSG00000174032,SLC25A30,1,6,1.2461,1.43666,-0.190559
ENSG00000174099,MSRB3,1,1,0.894453,1.28752,-0.393066
ENSG00000174165,ZDHHC24,2,1,2.27304,1.26107,1.01197
ENSG00000174197,MGA,1,4,1.08937,0.954649,0.134724
ENSG00000174206,KICS2,1,2,0.520083,0.611468,-0.091385
ENSG00000174227,PIGG,1,9,1.39876,1.23374,0.165019
ENSG00000174233,ADCY6,1,3,0.672812,0.642225,0.030587
ENSG00000174243,DDX23,4,6,2.22859,1.87181,0.35678
ENSG00000174307,PHLDA3,1,1,3.48281,2.15477,1.32804
ENSG00000174437,ATP2A2,1,5,2.09534,1.7022,0.393143
ENSG00000174442,ZWILCH,1,7,1.09514,1.93419,-0.839046
ENSG00000174444,RPL4,1,3,1.81865,1.01332,0.805322
ENSG00000174446,SNAPC5,2,6,2.74976,2.42922,0.320537
ENSG00000174485,DENND4A,1,4,1.17147,1.09304,0.0784265
ENSG00000174574,AKIRIN1,1,3,0.864367,1.0567,-0.192336
ENSG00000174748,RPL15,1,13,0.863697,0.189076,0.674621
ENSG00000174775,HRAS,1,7,0.848079,0.706537,0.141542
ENSG00000174796,THAP6,4,4,1.57177,2.33304,-0.761268
ENSG00000174839,DENND6A,1,2,0.752825,0.682681,0.070144
ENSG00000174886,NDUFA11,1,2,5.55573,7.304,-1.74826
ENSG00000174891,RSRC1,4,14,2.38498,3.04593,-0.660948
ENSG00000174917,MICOS13,2,2,3.20766,2.92844,0.279216
ENSG00000174943,KCTD13,4,5,0.814787,0.737447,0.07734
ENSG00000174953,DHX36,1,5,3.19436,2.7738,0.420557
ENSG00000174996,KLC2,1,11,0.662379,0.56673,0.095649
ENSG00000175066,GK5,5,1,1.47702,1.4779,-0.000879
ENSG00000175093,SPSB4,1,1,0.220798,0.409382,-0.188584
ENSG00000175104,TRAF6,1,1,1.30295,1.27157,0.031386
ENSG00000175110,MRPS22,9,7,7.06792,3.77635,3.29157
ENSG00000175220,ARHGAP1,1,2,1.23133,1.92216,-0.690835
ENSG00000175224,ATG13,10,10,1.0909,0.553604,0.537299
ENSG00000175309,PHYKPL,1,6,0.454418,1.06362,-0.609198
ENSG00000175352,NRIP3,2,4,1.3981,1.70432,-0.306213
ENSG00000175354,PTPN2,3,11,1.3438,1.07867,0.265128
ENSG00000175376,EIF1AD,3,7,0.90867,1.26039,-0.351722
ENSG00000175387,SMAD2,3,7,2.08029,0.947111,1.13318
ENSG00000175390,EIF3F,5,3,3.06337,1.17956,1.88381
ENSG00000175414,ARL10,1,2,0.485802,1.15836,-0.672557
ENSG00000175467,SART1,1,1,3.28543,3.26429,0.021136
ENSG00000175470,PPP2R2D,1,4,0.796884,2.62102,-1.82413
ENSG00000175536,LIPT2,1,2,1.08031,0.732294,0.348015
ENSG00000175548,ALG10B,1,2,0.901174,1.01617,-0.114995
ENSG00000175556,LONRF3,1,4,0.756315,0.727141,0.0291735
ENSG00000175575,PAAF1,1,12,3.19024,1.34297,1.84727
ENSG00000175581,MRPL48,5,8,7.43705,4.10788,3.32917
ENSG00000175595,ERCC4,3,2,3.10133,3.83679,-0.735458
ENSG00000175606,TMEM70,1,2,2.12284,6.30908,-4.18624
ENSG00000175643,RMI2,1,3,6.68629,1.25694,5.42935
ENSG00000175701,MTLN,1,2,3.24911,1.68917,1.55994
ENSG00000175727,MLXIP,3,2,0.151785,0.329562,-0.177777
ENSG00000175782,SLC35E3,1,1,1.5974,2.66059,-1.06319
ENSG00000175787,ZNF169,2,2,1.02751,0.824313,0.203195
ENSG00000175854,SWI5,1,6,2.58403,1.54627,1.03776
ENSG00000176102,CSTF3,3,4,3.29257,4.19943,-0.906857
ENSG00000176148,TCP11L1,1,7,0.832395,0.64922,0.183175
ENSG00000176170,SPHK1,1,3,0.918001,0.986418,-0.068417
ENSG00000176171,BNIP3,2,1,1.30196,0.485199,0.816766
ENSG00000176208,ATAD5,1,1,1.58007,2.06866,-0.488588
ENSG00000176261,ZBTB8OS,4,7,1.18985,1.5169,-0.327047
ENSG00000176273,SLC35G1,1,5,0.492101,0.919218,-0.427117
ENSG00000176390,CRLF3,2,1,1.69627,0.524802,1.17147
ENSG00000176407,KCMF1,1,3,2.31873,0.820391,1.49834
ENSG00000176476,SGF29,1,2,2.53288,1.56263,0.970255
ENSG00000176531,PHLDB3,1,2,1.01181,0.912743,0.0990685
ENSG00000176533,GNG7,1,1,1.98942,2.51037,-0.520947
ENSG00000176623,RMDN1,1,9,1.27473,2.68052,-1.4058
ENSG00000176641,RNF152,1,1,0.895914,1.27404,-0.378126
ENSG00000176715,ACSF3,1,13,1.76393,0.689249,1.07468
ENSG00000176731,RBIS,1,8,6.07341,4.34687,1.72654
ENSG00000176783,RUFY1,1,6,1.39576,1.38403,0.0117295
ENSG00000176788,BASP1,1,2,1.75457,0.863105,0.891466
ENSG00000176834,VSIG10,1,1,0.450591,0.614673,-0.164082
ENSG00000176853,FAM91A1,2,3,0.576741,0.714544,-0.137803
ENSG00000176871,WSB2,1,2,0.129045,0.196621,-0.067576
ENSG00000176915,ANKLE2,2,3,1.1745,0.985767,0.188729
ENSG00000176953,NFATC2IP,2,1,1.38987,1.13858,0.251296
ENSG00000176974,SHMT1,1,4,55.5031,1.67139,53.8317
ENSG00000177000,MTHFR,4,2,0.901552,1.14443,-0.242876
ENSG00000177051,FBXO46,1,2,0.336305,0.239648,0.0966565
ENSG00000177082,WDR73,2,2,6.67501,3.74813,2.92689
ENSG00000177084,POLE,1,11,0.972795,1.25104,-0.278249
ENSG00000177105,RHOG,1,3,0.848153,0.968887,-0.120734
ENSG00000177119,ANO6,2,9,0.979279,0.764232,0.215047
ENSG00000177150,FAM210A,4,2,2.11289,2.47988,-0.366992
ENSG00000177156,TALDO1,1,3,1.11208,3.26224,-2.15016
ENSG00000177181,RIMKLA,1,1,1.43203,1.04806,0.383962
ENSG00000177189,RPS6KA3,3,12,1.57962,1.95067,-0.371049
ENSG00000177192,PUS1,5,4,0.746562,0.899915,-0.153353
ENSG00000177200,CHD9,1,11,1.33205,1.08084,0.251207
ENSG00000177225,GATD1,2,7,0.518285,0.604986,-0.0867005
ENSG00000177302,TOP3A,3,7,0.533278,0.876843,-0.343565
ENSG00000177311,ZBTB38,2,4,0.823119,0.769161,0.053958
ENSG00000177425,PAWR,2,3,5.00088,5.55324,-0.552365
ENSG00000177427,MIEF2,2,4,1.48986,0.96706,0.522804
ENSG00000177479,ARIH2,6,2,0.919128,0.945585,-0.026458
ENSG00000177556,ATOX1,1,5,28.1092,5.62107,22.4881
ENSG00000177565,TBL1XR1,3,18,1.34271,1.27271,0.070001
ENSG00000177614,PGBD5,1,1,1.12249,0.472042,0.65045
ENSG00000177646,ACAD9,4,18,1.2596,2.12754,-0.867944
ENSG00000177663,IL17RA,1,3,0.833613,0.771398,0.062215
ENSG00000177683,THAP5,1,2,1.22273,2.12447,-0.90174
ENSG00000177697,CD151,1,13,3.637,1.88256,1.75444
ENSG00000177700,POLR2L,1,1,3.48007,2.56394,0.916124
ENSG00000177830,CHID1,10,9,0.959364,0.743962,0.215402
ENSG00000177842,ZNF620,4,1,1.39349,2.59118,-1.19769
ENSG00000177885,GRB2,6,3,2.11125,1.80534,0.305919
ENSG00000177889,UBE2N,1,4,3.19901,0.905639,2.29337
ENSG00000177981,ASB8,2,14,1.7138,1.35195,0.361854
ENSG00000178104,PDE4DIP,1,3,0.218041,0.253747,-0.035706
ENSG00000178184,PARD6G,1,2,0.327286,1.29446,-0.96717
ENSG00000178188,SH2B1,1,3,0.23914,0.231495,0.007645
ENSG00000178202,POGLUT3,3,1,1.34857,1.04421,0.304366
ENSG00000178252,WDR6,6,7,1.95716,1.71452,0.242642
ENSG00000178295,GEN1,2,3,3.33553,1.66705,1.66847
ENSG00000178385,PLEKHM3,2,1,0.566737,0.832417,-0.26568
ENSG00000178449,COX14,1,3,3.68693,4.23544,-0.548509
ENSG00000178567,EPM2AIP1,1,1,1.53563,0.864116,0.671511
ENSG00000178694,NSUN3,1,1,3.82003,3.20622,0.613808
ENSG00000178761,FAM219B,3,7,0.686865,0.752223,-0.065358
ENSG00000178802,MPI,2,17,1.26842,0.965323,0.303099
ENSG00000178904,DPY19L3,1,5,1.07717,0.993157,0.084017
ENSG00000178921,PFAS,2,7,1.84394,1.13066,0.713276
ENSG00000178927,CYBC1,9,7,1.09045,1.10847,-0.018015
ENSG00000178935,ZNF552,1,2,1.25998,0.395427,0.864557
ENSG00000179010,MRFAP1,1,2,1.56644,1.49908,0.067364
ENSG00000179029,TMEM107,1,2,0.393438,0.385789,0.007649
